canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,CHEMBL3343038,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(N)=O,CHEMBL3343039,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(N)nc2cc1O,CHEMBL3343040,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(NCCc3ccccn3)nc2cc1O,CHEMBL3343042,579.0,0.579,CHEMBL3778,6.2373214362725635
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)ccc1O,CHEMBL3343044,30000.0,30.0,CHEMBL3778,4.522878745280337
O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1,CHEMBL3343045,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1O,CHEMBL3343046,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)c(N)cc1O,CHEMBL3343047,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1OCC(=O)O,CHEMBL3343048,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,CHEMBL3341771,30000.0,30.0,CHEMBL3778,4.522878745280337
O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1cccc(-c2c[nH]c(=O)[nH]c2=O)c1,CHEMBL3343051,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc1-c1c[nH]c(=O)[nH]c1=O,CHEMBL3343052,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(N2CCC(=O)NC2=O)c1,CHEMBL3343055,30000.0,30.0,CHEMBL3778,4.522878745280337
COc1cc(C(=O)Nc2ccc(NC(=O)C3CCCCN3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,CHEMBL3343057,30000.0,30.0,CHEMBL3778,4.522878745280337
CCNC(=O)Nc1ccc(NC(=O)c2cc(OC)cc(-c3c[nH]c(=O)[nH]c3=O)c2)cc1,CHEMBL3343058,30000.0,30.0,CHEMBL3778,4.522878745280337
CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,CHEMBL3356117,30000.0,30.0,CHEMBL3778,4.522878745280337
CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N[C@@H]2CC[C@@H](O)[C@H]2O)n1,CHEMBL3403432,20000.0,20.0,CHEMBL3778,4.698970004336019
CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL2018068,240.0,0.24,CHEMBL3778,6.619788758288394
Nc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(C(F)(F)F)n1,CHEMBL3403431,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(C2CC2)n1,CHEMBL3403430,20000.0,20.0,CHEMBL3778,4.698970004336019
CCc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL3403429,6850.0,6.85,CHEMBL3778,5.164309428507575
Cc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL2018065,1060.0,1.06,CHEMBL3778,5.97469413473523
Nc1ncc(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL2018064,240.0,0.24,CHEMBL3778,6.619788758288394
COc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL3403428,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1nc(N)c(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403427,5190.0,5.19,CHEMBL3778,5.284832642151542
N#Cc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL3403426,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1nc(Cl)c(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL2018055,170.0,0.17,CHEMBL3778,6.769551078621726
CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N[C@H]2CC[C@@H](CO)C2)n1,CHEMBL3403433,20000.0,20.0,CHEMBL3778,4.698970004336019
CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N2CCOCC2)n1,CHEMBL3403434,20000.0,20.0,CHEMBL3778,4.698970004336019
Cc1nc(NCC2CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL2018071,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1ncc(-c2ccccc2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403435,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1ncc(-c2ccccn2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403436,830.0,0.83,CHEMBL3778,6.080921907623926
Nc1ncc(-c2nc3ccccc3o2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403437,2570.0,2.57,CHEMBL3778,5.590066876668706
Cn1c(-c2cnc(N)nc2N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)nc2ccccc21,CHEMBL3403438,20000.0,20.0,CHEMBL3778,4.698970004336019
Nc1ncc(-c2nc3cccnc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403439,530.0,0.53,CHEMBL3778,6.275724130399211
Nc1ncc(-c2nc3ccncc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403440,16.0,0.016,CHEMBL3778,7.795880017344075
Nc1ncc(-c2nc3cnccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403441,24.0,0.024,CHEMBL3778,7.619788758288394
Nc1ncc(-c2cnc3ccccn23)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403442,1140.0,1.14,CHEMBL3778,5.943095148663527
Nc1ncc(-c2ccc3ccccc3n2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403443,104.0,0.104,CHEMBL3778,6.982966660701219
Nc1ncc(-c2nccs2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403444,4700.0,4.7,CHEMBL3778,5.327902142064283
Nc1ncc(-c2nc(-c3ccccc3)cs2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403445,410.0,0.41,CHEMBL3778,6.3872161432802645
Nc1ncc(-c2ncc(-c3ccccc3)s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3403446,20000.0,20.0,CHEMBL3778,4.698970004336019
OC[C@H]1C[C@@H](Nc2nc(Nc3ccccc3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,CHEMBL3403453,42000.0,42.0,CHEMBL3778,4.376750709602099
Cc1cc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3403454,1000.0,1.0,CHEMBL3778,6.0
Cc1cc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3403455,1000.0,1.0,CHEMBL3778,6.0
OC[C@H]1C[C@@H](Nc2nc(Nc3cncnc3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,CHEMBL3403456,6000.0,6.0,CHEMBL3778,5.221848749616356
Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3403457,300.0,0.3,CHEMBL3778,6.522878745280337
Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2ccccc2)n1,CHEMBL1439445,2200.0,2.2,CHEMBL3778,5.657577319177793
Cc1ccc(-n2nc(-c3ccccc3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586483,690.0,690.0,CHEMBL3778,6.161150909262744
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1,CHEMBL3586484,170.0,170.0,CHEMBL3778,6.769551078621726
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC,CHEMBL3586485,44.0,44.0,CHEMBL3778,7.356547323513812
Cc1ccc(-n2nc(-c3ccncc3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586486,61.0,61.0,CHEMBL3778,7.214670164989233
COc1cc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)ccn1,CHEMBL3586487,390.0,390.0,CHEMBL3778,6.4089353929735005
Cc1ccc(-n2nc(-c3cccnc3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586488,99.0,99.0,CHEMBL3778,7.00436480540245
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cn1,CHEMBL3586489,310.0,310.0,CHEMBL3778,6.508638306165727
Cc1ccc(-n2nc(C3CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586490,370.0,370.0,CHEMBL3778,6.431798275933005
Cc1ccc(-n2nc(C3CCCCC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586491,2400.0,2400.0,CHEMBL3778,5.619788758288394
Cc1ccc(-n2nc(C3CCOCC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586492,410.0,410.0,CHEMBL3778,6.3872161432802645
Cc1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586493,80.0,80.0,CHEMBL3778,7.096910013008056
Cc1ccc(-n2nc(C3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586494,150.0,150.0,CHEMBL3778,6.823908740944319
Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586495,47.0,47.0,CHEMBL3778,7.327902142064283
CC(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)CC1,CHEMBL3586496,180.0,180.0,CHEMBL3778,6.7447274948966935
Cc1ccc(-n2nc(C3CCN(C(N)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586497,220.0,220.0,CHEMBL3778,6.657577319177793
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586498,67.0,67.0,CHEMBL3778,7.173925197299173
Cc1cccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)c1,CHEMBL3586499,2100.0,2100.0,CHEMBL3778,5.6777807052660805
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccccc3)n2)CC1,CHEMBL3586500,280.0,280.0,CHEMBL3778,6.552841968657781
COc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,CHEMBL3586501,71.0,71.0,CHEMBL3778,7.1487416512809245
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3)n2)CC1,CHEMBL3586502,59.0,59.0,CHEMBL3778,7.229147988357855
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)c(F)c1,CHEMBL3586503,40.0,40.0,CHEMBL3778,7.3979400086720375
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3F)n2)CC1,CHEMBL3586504,85.0,85.0,CHEMBL3778,7.070581074285707
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,CHEMBL3586505,27.0,27.0,CHEMBL3778,7.568636235841013
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1,CHEMBL3586506,20.0,20.0,CHEMBL3778,7.698970004336019
Cc1cnc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,CHEMBL3586507,180.0,180.0,CHEMBL3778,6.7447274948966935
CC(C)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3F)n2)CC1,CHEMBL3586508,13.0,13.0,CHEMBL3778,7.886056647693163
Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,CHEMBL3586509,7.0,7.0,CHEMBL3778,8.154901959985743
Cc1ccc(-n2nc(N3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,CHEMBL3586510,5.0,5.0,CHEMBL3778,8.301029995663981
Cc1ccc(-n2nc(N3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,CHEMBL3586511,2.0,2.0,CHEMBL3778,8.698970004336019
Cn1cc(NC(=O)c2cnn3cccnc23)c(C(N)=O)n1,CHEMBL3590435,110.0,110.0,CHEMBL3778,6.958607314841775
Cn1cc(NC(=O)c2cnn3ccc(CCCN)nc23)c(C(N)=O)n1,CHEMBL3590436,150.0,150.0,CHEMBL3778,6.823908740944319
Cn1cc(NC(=O)c2cnn3ccc(OCCN)nc23)c(C(N)=O)n1,CHEMBL3590437,9200.0,9200.0,CHEMBL3778,5.036212172654444
Cn1cc(NC(=O)c2cnn3ccc(NCCN)nc23)c(C(N)=O)n1,CHEMBL3590438,2.0,2.0,CHEMBL3778,8.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC4N)nc23)c(C(N)=O)n1,CHEMBL3590471,95.0,95.0,CHEMBL3778,7.022276394711152
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCC[C@@H]4N)nc23)c(C(N)=O)n1,CHEMBL3590472,20.0,20.0,CHEMBL3778,7.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCC[C@H]4N)nc23)c(C(N)=O)n1,CHEMBL3590473,8.0,8.0,CHEMBL3778,8.096910013008056
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(N)=O)n1,CHEMBL3590474,0.3,0.3,CHEMBL3778,9.522878745280337
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)cn1,CHEMBL3590475,14.0,14.0,CHEMBL3778,7.853871964321762
COCc1nn(C)cc1NC(=O)c1cnn2ccc(N[C@@H]3CCCC[C@@H]3N)nc12,CHEMBL3590476,6.0,6.0,CHEMBL3778,8.221848749616356
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1,CHEMBL3590477,0.8,0.8,CHEMBL3778,9.096910013008056
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1,CHEMBL3590478,0.3,0.3,CHEMBL3778,9.522878745280337
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,CHEMBL3590479,0.2,0.2,CHEMBL3778,9.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)C(F)(F)F)n1,CHEMBL3590480,2.0,2.0,CHEMBL3778,8.698970004336019
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2nnco2)n1,CHEMBL3590481,6.0,6.0,CHEMBL3778,8.221848749616356
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2ccncc2)n1,CHEMBL3590482,62.0,62.0,CHEMBL3778,7.2076083105017466
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2cncnc2)n1,CHEMBL3590483,160.0,160.0,CHEMBL3778,6.795880017344075
Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4)nc23)c(C(F)(F)F)n1,CHEMBL3590484,480.0,480.0,CHEMBL3778,6.318758762624412
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)(F)F)n1,CHEMBL3590485,21.0,21.0,CHEMBL3778,7.6777807052660805
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)F)n1,CHEMBL3590486,4.0,4.0,CHEMBL3778,8.397940008672037
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)(F)F)n1,CHEMBL3590487,10.0,10.0,CHEMBL3778,8.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)F)n1,CHEMBL3590488,1.0,1.0,CHEMBL3778,9.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)(F)F)n1,CHEMBL3590489,23.0,23.0,CHEMBL3778,7.638272163982407
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)F)n1,CHEMBL3590490,13.0,13.0,CHEMBL3778,7.886056647693163
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nc23)c(C(F)(F)F)n1,CHEMBL3590491,3.0,3.0,CHEMBL3778,8.522878745280337
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nc23)c(C(F)(F)F)n1,CHEMBL3590492,3.0,3.0,CHEMBL3778,8.522878745280337
Cn1cc(NC(=O)c2cnn3ccc(N4C[C@H](N)CC(F)(F)C4)nc23)c(C(F)(F)F)n1,CHEMBL3590493,1.0,1.0,CHEMBL3778,9.0
Cn1cc(NC(=O)c2cnn3ccc(N4C[C@H](N)CC(F)(F)C4)nc23)c(C(F)F)n1,CHEMBL3590515,0.5,0.5,CHEMBL3778,9.301029995663981
Cn1cc(NC(=O)c2cnn3ccc(N4C[C@H](N)C[C@@H](F)C4)nc23)c(C(F)(F)F)n1,CHEMBL3590516,0.5,0.5,CHEMBL3778,9.301029995663981
Cn1cc(NC(=O)c2cnn3ccc(N4CC[C@H](F)[C@@H](N)C4)nc23)c(C(F)(F)F)n1,CHEMBL3590517,6.0,6.0,CHEMBL3778,8.221848749616356
N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,CHEMBL3593777,1000.0,1000.0,CHEMBL3778,6.0
Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601186,94.0,94.0,CHEMBL3778,7.026872146400302
Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3601185,87.0,87.0,CHEMBL3778,7.060480747381382
OC[C@H]1C[C@@H](Nc2nc(NC3CCC3)ccc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601199,11900.0,11900.0,CHEMBL3778,4.924453038607469
Nc1ccc(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL3601198,9510.0,9510.0,CHEMBL3778,5.021819483062586
COc1cc(Nc2cc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)cn2)ccn1,CHEMBL3601197,373.0,373.0,CHEMBL3778,6.428291168191312
Cc1cc(Nc2cc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)cn2)cc(C)n1,CHEMBL3601196,14.0,14.0,CHEMBL3778,7.853871964321762
OC[C@H]1C[C@@H](Nc2cc(Nc3ccc(F)cc3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601195,1140.0,1140.0,CHEMBL3778,5.943095148663527
OC[C@H]1C[C@@H](Nc2cc(NC3CCC3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601194,204.0,204.0,CHEMBL3778,6.690369832574102
Nc1cc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)cn1,CHEMBL3601193,113.0,113.0,CHEMBL3778,6.94692155651658
Cc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3601192,0.74,0.74,CHEMBL3778,9.130768280269024
CC(C)n1ccc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc1=O,CHEMBL3601191,155.0,155.0,CHEMBL3778,6.809668301829708
CC(C)Oc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601070,27.0,27.0,CHEMBL3778,7.568636235841013
OC[C@H]1C[C@@H](Nc2nc(Nc3ccnc(OC4CC4)c3)ncc2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O,CHEMBL3601190,44.0,44.0,CHEMBL3778,7.356547323513812
COc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601189,8.0,8.0,CHEMBL3778,8.096910013008056
OC[C@H]1C[C@@H](Nc2nc(Nc3cncnc3)ncc2-c2nc(-c3ccccc3)cs2)[C@H](O)[C@@H]1O,CHEMBL3601188,94.0,94.0,CHEMBL3778,7.026872146400302
COc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601187,89.0,89.0,CHEMBL3778,7.050609993355087
COc1cc(Nc2ncc(-n3cccn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601086,6008.0,6008.0,CHEMBL3778,5.221270076003888
Cc1cc(Nc2ncc(-n3cccn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3601085,932.0,932.0,CHEMBL3778,6.030584087646019
Cc1cc(Nc2ncc(-c3cncs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3601084,2107.0,2107.0,CHEMBL3778,5.6763354643919
Cc1cc(Nc2ncc(-c3cscn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,CHEMBL3601083,852.0,852.0,CHEMBL3778,6.069560405233299
OC[C@H]1C[C@@H](Nc2nc(Nc3ccncc3)ncc2-c2nccs2)[C@H](O)[C@@H]1O,CHEMBL3601082,20000.0,20000.0,CHEMBL3778,4.698970004336019
OC[C@H]1C[C@@H](Nc2nc(Nc3cccnc3)ncc2-c2nc3ccncc3s2)[C@H](O)[C@@H]1O,CHEMBL3601081,18.0,18.0,CHEMBL3778,7.7447274948966935
Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601080,12.0,12.0,CHEMBL3778,7.920818753952375
COc1cc(Nc2ncc(-c3nc4ccncc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601079,2.0,2.0,CHEMBL3778,8.698970004336019
OC[C@H]1C[C@@H](Nc2nc(Nc3cncnc3)ncc2-c2nc3ccncc3s2)[C@H](O)[C@@H]1O,CHEMBL3601078,6.0,6.0,CHEMBL3778,8.221848749616356
OC[C@H]1C[C@@H](Nc2nc(NC3CC3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601077,647.0,647.0,CHEMBL3778,6.189095719331299
CN(C)c1cccc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,CHEMBL3601076,12.0,12.0,CHEMBL3778,7.920818753952375
COc1cc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601075,7.0,7.0,CHEMBL3778,8.154901959985743
OC[C@H]1C[C@@H](Nc2nc(Nc3cccnc3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601074,11.0,11.0,CHEMBL3778,7.958607314841775
OC[C@H]1C[C@@H](Nc2nc(Nc3cncnc3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,CHEMBL3601073,12.0,12.0,CHEMBL3778,7.920818753952375
CN(C)c1ccc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc1,CHEMBL3601072,4.0,4.0,CHEMBL3778,8.397940008672037
Cc1cc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,CHEMBL3601071,3.0,3.0,CHEMBL3778,8.522878745280337
C[C@@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,CHEMBL3622530,580.0,580.0,CHEMBL3778,6.236572006437063
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNC[C@H](O)C2)c1-c1nc2ccccc2s1,CHEMBL3622525,333.0,333.0,CHEMBL3778,6.47755576649368
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,CHEMBL3622518,187.0,187.0,CHEMBL3778,6.728158393463501
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL3621219,375.0,375.0,CHEMBL3778,6.425968732272281
O=c1[nH]c(N2CCc3ccccc3C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,CHEMBL3622516,141.0,141.0,CHEMBL3778,6.85078088734462
