Time (s),N_R,N_P,R Concentration (mol/L),P Concentration (mol/L),k (s^-1)
7.461066717145764,2893,3107,4.80405181002989e-21,5.1594154765858515e-21,0.101
7.461664585041321,2892,3108,4.802391232148788e-21,5.161076054466954e-21,0.101
7.461905170968796,2891,3109,4.800730654267685e-21,5.162736632348057e-21,0.101
7.462156877804624,2890,3110,4.799070076386582e-21,5.16439721022916e-21,0.101
7.464349328050666,2889,3111,4.7974094985054796e-21,5.166057788110262e-21,0.101
7.468285035532966,2888,3112,4.795748920624377e-21,5.167718365991365e-21,0.101
7.471499559788526,2887,3113,4.794088342743275e-21,5.1693789438724674e-21,0.101
7.472520284826363,2886,3114,4.792427764862172e-21,5.17103952175357e-21,0.101
7.475909375257838,2885,3115,4.790767186981069e-21,5.172700099634673e-21,0.101
7.4820411844300505,2884,3116,4.7891066090999665e-21,5.174360677515775e-21,0.101
7.491453616676304,2883,3117,4.787446031218864e-21,5.176021255396878e-21,0.101
7.498447626957447,2882,3118,4.785785453337762e-21,5.1776818332779805e-21,0.101
7.503234744119265,2881,3119,4.784124875456659e-21,5.179342411159083e-21,0.101
7.507213888249657,2880,3120,4.782464297575556e-21,5.181002989040186e-21,0.101
7.509382334024104,2879,3121,4.7808037196944534e-21,5.182663566921288e-21,0.101
7.510816209883483,2878,3122,4.7791431418133506e-21,5.184324144802391e-21,0.101
7.515010436185937,2877,3123,4.777482563932248e-21,5.185984722683494e-21,0.101
7.516052645254371,2876,3124,4.775821986051146e-21,5.1876453005645964e-21,0.101
7.516576247364821,2875,3125,4.774161408170043e-21,5.189305878445699e-21,0.101
7.517643324471911,2874,3126,4.77250083028894e-21,5.190966456326801e-21,0.101
7.527313470216227,2873,3127,4.7708402524078375e-21,5.192627034207904e-21,0.101
7.529028510936444,2872,3128,4.769179674526735e-21,5.194287612089007e-21,0.101
7.529465552637677,2871,3129,4.767519096645633e-21,5.1959481899701095e-21,0.101
7.535928666571993,2870,3130,4.76585851876453e-21,5.197608767851212e-21,0.101
7.538689106178373,2869,3131,4.764197940883427e-21,5.199269345732314e-21,0.101
7.538824152406092,2868,3132,4.7625373630023244e-21,5.200929923613417e-21,0.101
7.541087384690484,2867,3133,4.7608767851212216e-21,5.20259050149452e-21,0.101
7.542880243072685,2866,3134,4.7592162072401196e-21,5.204251079375623e-21,0.101
7.546601294343594,2865,3135,4.757555629359017e-21,5.2059116572567254e-21,0.101
7.546956010062218,2864,3136,4.755895051477914e-21,5.2075722351378274e-21,0.101
7.555266705527596,2863,3137,4.754234473596811e-21,5.20923281301893e-21,0.101
7.560165132933377,2862,3138,4.7525738957157085e-21,5.210893390900033e-21,0.101
7.562478836824444,2861,3139,4.7509133178346065e-21,5.212553968781136e-21,0.101
7.563340788079014,2860,3140,4.749252739953504e-21,5.2142145466622385e-21,0.101
7.564891175401261,2859,3141,4.747592162072401e-21,5.2158751245433405e-21,0.101
7.565163652645615,2858,3142,4.745931584191298e-21,5.217535702424443e-21,0.101
7.567703421436478,2857,3143,4.7442710063101954e-21,5.219196280305546e-21,0.101
7.570337576129389,2856,3144,4.7426104284290934e-21,5.220856858186649e-21,0.101
7.571973955133648,2855,3145,4.7409498505479906e-21,5.2225174360677516e-21,0.101
7.574754330246308,2854,3146,4.739289272666888e-21,5.224178013948854e-21,0.101
7.57732678307665,2853,3147,4.737628694785785e-21,5.2258385918299564e-21,0.101
7.586945248756027,2852,3148,4.735968116904682e-21,5.227499169711059e-21,0.101
7.588791236988812,2851,3149,4.73430753902358e-21,5.229159747592162e-21,0.101
7.591154027514487,2850,3150,4.7326469611424775e-21,5.230820325473265e-21,0.101
7.595353465688347,2849,3151,4.730986383261375e-21,5.232480903354367e-21,0.101
7.596089921217793,2848,3152,4.729325805380272e-21,5.2341414812354695e-21,0.101
7.605379016776978,2847,3153,4.727665227499169e-21,5.235802059116572e-21,0.101
7.60720706321695,2846,3154,4.726004649618067e-21,5.237462636997675e-21,0.101
7.610787318306433,2845,3155,4.7243440717369644e-21,5.239123214878778e-21,0.101
7.611443459156197,2844,3156,4.7226834938558616e-21,5.24078379275988e-21,0.101
7.613949389587634,2843,3157,4.721022915974759e-21,5.242444370640983e-21,0.101
7.621350378547531,2842,3158,4.719362338093656e-21,5.2441049485220854e-21,0.101
7.621723465309716,2841,3159,4.717701760212554e-21,5.245765526403188e-21,0.101
7.624762426615609,2840,3160,4.716041182331451e-21,5.247426104284291e-21,0.101
7.626963436245971,2839,3161,4.7143806044503485e-21,5.249086682165393e-21,0.101
7.628446071513043,2838,3162,4.712720026569246e-21,5.250747260046496e-21,0.101
7.629373161918565,2837,3163,4.711059448688143e-21,5.2524078379275985e-21,0.101
7.629591898408744,2836,3164,4.709398870807041e-21,5.254068415808701e-21,0.101
7.633752155519569,2835,3165,4.707738292925938e-21,5.255728993689804e-21,0.101
7.642696776029578,2834,3166,4.7060777150448354e-21,5.257389571570906e-21,0.101
7.658788839880405,2833,3167,4.704417137163733e-21,5.259050149452009e-21,0.101
7.661721591278436,2832,3168,4.70275655928263e-21,5.2607107273331116e-21,0.101
7.6619686411871495,2831,3169,4.701095981401528e-21,5.2623713052142144e-21,0.101
7.663948200200352,2830,3170,4.699435403520425e-21,5.264031883095317e-21,0.101
7.66525266090382,2829,3171,4.697774825639322e-21,5.26569246097642e-21,0.101
7.669128794456866,2828,3172,4.6961142477582195e-21,5.267353038857522e-21,0.101
7.670517622510313,2827,3173,4.694453669877117e-21,5.269013616738625e-21,0.101
7.672323634966026,2826,3174,4.692793091996015e-21,5.2706741946197275e-21,0.101
7.674119160158288,2825,3175,4.691132514114912e-21,5.27233477250083e-21,0.101
7.678620091875259,2824,3176,4.689471936233809e-21,5.273995350381933e-21,0.101
7.680119915278324,2823,3177,4.6878113583527064e-21,5.275655928263035e-21,0.101
7.683444995832426,2822,3178,4.686150780471604e-21,5.277316506144138e-21,0.101
7.693040622169519,2821,3179,4.684490202590502e-21,5.2789770840252406e-21,0.101
7.695349355082364,2820,3180,4.682829624709399e-21,5.280637661906343e-21,0.101
7.695476269607553,2819,3181,4.681169046828296e-21,5.282298239787446e-21,0.101
7.697173107770796,2818,3182,4.679508468947193e-21,5.283958817668548e-21,0.101
7.702590967257295,2817,3183,4.6778478910660905e-21,5.285619395549651e-21,0.101
7.704919658852862,2816,3184,4.6761873131849885e-21,5.287279973430754e-21,0.101
7.7163150151006406,2815,3185,4.674526735303886e-21,5.2889405513118565e-21,0.101
7.721905198348098,2814,3186,4.672866157422783e-21,5.290601129192959e-21,0.101
7.723786486337228,2813,3187,4.67120557954168e-21,5.292261707074061e-21,0.101
7.729543250065879,2812,3188,4.6695450016605774e-21,5.293922284955164e-21,0.101
7.730566147606134,2811,3189,4.6678844237794754e-21,5.295582862836267e-21,0.101
7.736566360526969,2810,3190,4.666223845898373e-21,5.2972434407173696e-21,0.101
7.7386365630750715,2809,3191,4.66456326801727e-21,5.298904018598472e-21,0.101
7.743850116082361,2808,3192,4.662902690136167e-21,5.3005645964795744e-21,0.101
7.744400213254694,2807,3193,4.661242112255064e-21,5.302225174360677e-21,0.101
7.749255728407055,2806,3194,4.659581534373962e-21,5.30388575224178e-21,0.101
7.751902008769787,2805,3195,4.6579209564928595e-21,5.305546330122883e-21,0.101
7.752019793437687,2804,3196,4.656260378611757e-21,5.3072069080039855e-21,0.101
7.7553837146185565,2803,3197,4.654599800730654e-21,5.3088674858850875e-21,0.101
7.758554566969632,2802,3198,4.652939222849551e-21,5.31052806376619e-21,0.101
7.7598909808575485,2801,3199,4.6512786449684484e-21,5.312188641647293e-21,0.101
7.7654509272312024,2800,3200,4.6496180670873464e-21,5.313849219528396e-21,0.101
7.76626576909796,2799,3201,4.647957489206244e-21,5.3155097974094986e-21,0.101
7.774701739385279,2798,3202,4.646296911325141e-21,5.3171703752906006e-21,0.101
7.775462319105659,2797,3203,4.644636333444038e-21,5.318830953171703e-21,0.101
7.780532354334669,2796,3204,4.642975755562935e-21,5.320491531052806e-21,0.101
7.791535293466152,2795,3205,4.641315177681833e-21,5.322152108933909e-21,0.101
7.797912683590675,2794,3206,4.6396545998007305e-21,5.323812686815012e-21,0.101
7.799120574138591,2793,3207,4.637994021919628e-21,5.325473264696114e-21,0.101
7.8003612016944475,2792,3208,4.636333444038525e-21,5.3271338425772165e-21,0.101
7.807136613017303,2791,3209,4.634672866157422e-21,5.328794420458319e-21,0.101
7.807258762654586,2790,3210,4.63301228827632e-21,5.330454998339422e-21,0.101
7.818740497483942,2789,3211,4.6313517103952174e-21,5.332115576220525e-21,0.101
7.822699027966754,2788,3212,4.629691132514115e-21,5.333776154101627e-21,0.101
7.826223178022076,2787,3213,4.628030554633012e-21,5.3354367319827296e-21,0.101
7.828915368926513,2786,3214,4.626369976751909e-21,5.337097309863832e-21,0.101
7.829477553114454,2785,3215,4.624709398870807e-21,5.338757887744935e-21,0.101
7.832577658675383,2784,3216,4.623048820989704e-21,5.340418465626038e-21,0.101
7.840733073709408,2783,3217,4.6213882431086016e-21,5.34207904350714e-21,0.101
7.844292809519978,2782,3218,4.619727665227499e-21,5.343739621388243e-21,0.101
7.845686657589581,2781,3219,4.618067087346396e-21,5.3454001992693455e-21,0.101
7.848159467446575,2780,3220,4.616406509465294e-21,5.347060777150448e-21,0.101
7.848721971792502,2779,3221,4.614745931584191e-21,5.348721355031551e-21,0.101
7.851338414689234,2778,3222,4.6130853537030884e-21,5.350381932912653e-21,0.101
7.85400357353644,2777,3223,4.611424775821986e-21,5.352042510793756e-21,0.101
7.855615455086847,2776,3224,4.609764197940883e-21,5.3537030886748586e-21,0.101
7.8558538970084415,2775,3225,4.608103620059781e-21,5.355363666555961e-21,0.101
7.866050488424446,2774,3226,4.606443042178678e-21,5.357024244437064e-21,0.101
7.872860275428469,2773,3227,4.604782464297575e-21,5.358684822318166e-21,0.101
7.873311503251846,2772,3228,4.6031218864164726e-21,5.360345400199269e-21,0.101
7.878573662379774,2771,3229,4.60146130853537e-21,5.362005978080372e-21,0.101
7.884817823539252,2770,3230,4.599800730654268e-21,5.3636665559614745e-21,0.101
7.889170116760635,2769,3231,4.598140152773165e-21,5.365327133842577e-21,0.101
7.8963412881681,2768,3232,4.596479574892062e-21,5.366987711723679e-21,0.101
7.901139012491855,2767,3233,4.5948189970109595e-21,5.368648289604782e-21,0.101
7.90231544080149,2766,3234,4.593158419129857e-21,5.370308867485885e-21,0.101
7.911949618182289,2765,3235,4.591497841248755e-21,5.3719694453669876e-21,0.101
7.9164674651253515,2764,3236,4.589837263367652e-21,5.37363002324809e-21,0.101
7.917428895237336,2763,3237,4.588176685486549e-21,5.375290601129192e-21,0.101
7.917577113270374,2762,3238,4.586516107605446e-21,5.376951179010295e-21,0.101
7.921043149865569,2761,3239,4.5848555297243436e-21,5.378611756891398e-21,0.101
7.933025101346373,2760,3240,4.5831949518432416e-21,5.380272334772501e-21,0.101
7.935914220865359,2759,3241,4.581534373962139e-21,5.3819329126536034e-21,0.101
7.94096051065195,2758,3242,4.579873796081036e-21,5.3835934905347055e-21,0.101
7.950800250804107,2757,3243,4.578213218199933e-21,5.385254068415808e-21,0.101
7.963422899873459,2756,3244,4.5765526403188305e-21,5.386914646296911e-21,0.101
7.963602884217211,2755,3245,4.5748920624377285e-21,5.388575224178014e-21,0.101
7.969653529092578,2754,3246,4.573231484556626e-21,5.3902358020591165e-21,0.101
7.970351029443864,2753,3247,4.571570906675523e-21,5.391896379940219e-21,0.101
7.972141912912917,2752,3248,4.56991032879442e-21,5.393556957821321e-21,0.101
7.972978739300394,2751,3249,4.568249750913317e-21,5.395217535702424e-21,0.101
7.973855730455906,2750,3250,4.566589173032215e-21,5.396878113583527e-21,0.101
7.979122017416866,2749,3251,4.5649285951511126e-21,5.39853869146463e-21,0.101
7.988495868382997,2748,3252,4.56326801727001e-21,5.4001992693457324e-21,0.101
7.997300251563791,2747,3253,4.561607439388907e-21,5.4018598472268344e-21,0.101
8.00107248334661,2746,3254,4.559946861507804e-21,5.403520425107937e-21,0.101
8.005104135321982,2745,3255,4.558286283626702e-21,5.40518100298904e-21,0.101
8.008199566337268,2744,3256,4.5566257057455995e-21,5.406841580870143e-21,0.101
8.009004890351578,2743,3257,4.554965127864497e-21,5.4085021587512455e-21,0.101
8.009169734690648,2742,3258,4.553304549983394e-21,5.4101627366323476e-21,0.101
8.010096997159708,2741,3259,4.551643972102291e-21,5.41182331451345e-21,0.101
8.011403955441473,2740,3260,4.549983394221189e-21,5.413483892394553e-21,0.101
8.011419592935216,2739,3261,4.548322816340086e-21,5.415144470275656e-21,0.101
8.01242787719445,2738,3262,4.5466622384589836e-21,5.416805048156759e-21,0.101
8.013443790538497,2737,3263,4.545001660577881e-21,5.418465626037861e-21,0.101
8.017463951891717,2736,3264,4.543341082696778e-21,5.4201262039189634e-21,0.101
8.021151402897473,2735,3265,4.541680504815676e-21,5.421786781800066e-21,0.101
8.023727845754296,2734,3266,4.540019926934573e-21,5.423447359681169e-21,0.101
8.038800227465876,2733,3267,4.5383593490534705e-21,5.425107937562272e-21,0.101
8.039271982476446,2732,3268,4.536698771172368e-21,5.426768515443374e-21,0.101
8.045366207940607,2731,3269,4.535038193291265e-21,5.4284290933244765e-21,0.101
8.049777044172984,2730,3270,4.533377615410162e-21,5.430089671205579e-21,0.101
8.051049939504688,2729,3271,4.53171703752906e-21,5.431750249086682e-21,0.101
8.051711017801255,2728,3272,4.530056459647957e-21,5.433410826967785e-21,0.101
8.057980321633114,2727,3273,4.5283958817668546e-21,5.435071404848887e-21,0.101
8.060270961378095,2726,3274,4.526735303885752e-21,5.43673198272999e-21,0.101
8.063609743679434,2725,3275,4.525074726004649e-21,5.4383925606110924e-21,0.101
8.065104652950588,2724,3276,4.523414148123547e-21,5.440053138492195e-21,0.101
8.074142462127172,2723,3277,4.521753570242444e-21,5.441713716373298e-21,0.101
8.077852275562659,2722,3278,4.5200929923613415e-21,5.4433742942544e-21,0.101
8.078249686395726,2721,3279,4.518432414480239e-21,5.445034872135503e-21,0.101
8.080370129752282,2720,3280,4.516771836599136e-21,5.4466954500166055e-21,0.101
8.080741157231913,2719,3281,4.515111258718034e-21,5.448356027897708e-21,0.101
8.0807704070739,2718,3282,4.513450680836931e-21,5.450016605778811e-21,0.101
8.085798099103602,2717,3283,4.5117901029558284e-21,5.451677183659913e-21,0.101
8.090493668131884,2716,3284,4.5101295250747256e-21,5.453337761541016e-21,0.101
8.091824226720163,2715,3285,4.508468947193623e-21,5.454998339422119e-21,0.101
8.092227045792939,2714,3286,4.506808369312521e-21,5.4566589173032214e-21,0.101
8.097911196191953,2713,3287,4.505147791431418e-21,5.458319495184324e-21,0.101
8.098333116430114,2712,3288,4.503487213550315e-21,5.459980073065426e-21,0.101
8.098435242172053,2711,3289,4.5018266356692125e-21,5.461640650946529e-21,0.101
8.105255058732688,2710,3290,4.50016605778811e-21,5.463301228827632e-21,0.101
8.111525103044604,2709,3291,4.498505479907008e-21,5.4649618067087345e-21,0.101
8.114565299084036,2708,3292,4.496844902025905e-21,5.466622384589837e-21,0.101
8.115660546462564,2707,3293,4.495184324144802e-21,5.468282962470939e-21,0.101
8.116274995724638,2706,3294,4.4935237462636994e-21,5.469943540352042e-21,0.101
8.117490881288207,2705,3295,4.4918631683825966e-21,5.471604118233145e-21,0.101
8.124508347663154,2704,3296,4.4902025905014946e-21,5.473264696114248e-21,0.101
8.135953620908424,2703,3297,4.488542012620392e-21,5.4749252739953504e-21,0.101
8.136004086137586,2702,3298,4.486881434739289e-21,5.4765858518764524e-21,0.101
8.14661205479032,2701,3299,4.485220856858186e-21,5.478246429757555e-21,0.101
8.154626736038264,2700,3300,4.4835602789770835e-21,5.479907007638658e-21,0.101
8.160685761047256,2699,3301,4.4818997010959815e-21,5.481567585519761e-21,0.101
8.161368765378578,2698,3302,4.480239123214879e-21,5.4832281634008635e-21,0.101
8.165706651238956,2697,3303,4.478578545333776e-21,5.4848887412819655e-21,0.101
8.172801320725885,2696,3304,4.476917967452673e-21,5.486549319163068e-21,0.101
8.177013353592649,2695,3305,4.4752573895715704e-21,5.488209897044171e-21,0.101
8.178688206384376,2694,3306,4.4735968116904684e-21,5.489870474925274e-21,0.101
8.185474498129182,2693,3307,4.4719362338093656e-21,5.4915310528063766e-21,0.101
8.191472639576439,2692,3308,4.470275655928263e-21,5.493191630687479e-21,0.101
8.19269193805395,2691,3309,4.46861507804716e-21,5.4948522085685814e-21,0.101
8.19384640969922,2690,3310,4.466954500166057e-21,5.496512786449684e-21,0.101
8.195795513480315,2689,3311,4.465293922284955e-21,5.498173364330787e-21,0.101
8.207659639407295,2688,3312,4.4636333444038525e-21,5.49983394221189e-21,0.101
8.208499372219752,2687,3313,4.46197276652275e-21,5.501494520092992e-21,0.101
8.20984255233117,2686,3314,4.460312188641647e-21,5.5031550979740945e-21,0.101
8.21418403955912,2685,3315,4.458651610760544e-21,5.504815675855197e-21,0.101
8.215730987831876,2684,3316,4.456991032879442e-21,5.5064762537363e-21,0.101
8.217383216437378,2683,3317,4.4553304549983394e-21,5.508136831617403e-21,0.101
8.221209771565835,2682,3318,4.453669877117237e-21,5.5097974094985056e-21,0.101
8.227535815664197,2681,3319,4.452009299236134e-21,5.5114579873796076e-21,0.101
8.231699170621416,2680,3320,4.450348721355031e-21,5.5131185652607104e-21,0.101
8.23353895772423,2679,3321,4.448688143473929e-21,5.514779143141813e-21,0.101
8.234756676304551,2678,3322,4.447027565592826e-21,5.516439721022916e-21,0.101
8.235212366514059,2677,3323,4.4453669877117235e-21,5.518100298904019e-21,0.101
8.239180115333069,2676,3324,4.443706409830621e-21,5.519760876785121e-21,0.101
8.239221406344146,2675,3325,4.442045831949518e-21,5.5214214546662235e-21,0.101
8.242019196460939,2674,3326,4.440385254068416e-21,5.523082032547326e-21,0.101
8.250805159557391,2673,3327,4.438724676187313e-21,5.524742610428429e-21,0.101
8.255408585552146,2672,3328,4.4370640983062104e-21,5.526403188309532e-21,0.101
8.259165885960988,2671,3329,4.435403520425108e-21,5.528063766190634e-21,0.101
8.260267052829482,2670,3330,4.433742942544005e-21,5.5297243440717366e-21,0.101
8.26041767169532,2669,3331,4.432082364662903e-21,5.5313849219528394e-21,0.101
8.262157818963644,2668,3332,4.4304217867818e-21,5.533045499833942e-21,0.101
8.262522074715948,2667,3333,4.428761208900697e-21,5.534706077715045e-21,0.101
8.274442241686636,2666,3334,4.4271006310195945e-21,5.536366655596147e-21,0.101
8.279750209669581,2665,3335,4.425440053138492e-21,5.53802723347725e-21,0.101
8.280896589600834,2664,3336,4.42377947525739e-21,5.5396878113583525e-21,0.101
8.282716565220968,2663,3337,4.422118897376287e-21,5.541348389239455e-21,0.101
